race_name,course_len,rotation,weather,race_type,ground_state,date
4歳以上1勝クラス,1400,左,晴,ダート,稍重,2020年3月1日
茶臼山高原特別 ,2200,左,晴,芝,良,2020年3月1日
豊明ステークス ,1200,左,晴,芝,良,2020年3月1日
伊勢特別 ,1900,左,晴,ダート,良,2020年3月1日
3歳未勝利,1800,左,晴,ダート,良,2020年3月7日
3歳未勝利,1400,左,晴,ダート,良,2020年3月7日
3歳未勝利,1200,左,晴,ダート,良,2020年3月7日
3歳未勝利,1900,左,晴,ダート,良,2020年3月7日
3歳未勝利,2000,左,晴,芝,良,2020年3月7日
4歳以上1勝クラス,1400,左,晴,ダート,良,2020年3月7日
4歳以上1勝クラス,1800,左,晴,ダート,良,2020年3月7日
フローラルウォーク賞 ,1600,左,晴,芝,良,2020年3月7日
中京スポーツ杯 ,1200,左,晴,芝,良,2020年3月7日
刈谷特別 ,1600,左,晴,芝,良,2020年3月7日
3歳未勝利,1800,左,雨,ダート,不良,2020年3月8日
3歳未勝利,1400,左,雨,芝,不良,2020年3月8日
3歳未勝利,1200,左,雨,ダート,不良,2020年3月8日
3歳未勝利,2200,左,雨,芝,不良,2020年3月8日
4歳以上1勝クラス,1200,左,雨,ダート,不良,2020年3月8日
4歳以上1勝クラス,1800,左,雨,ダート,不良,2020年3月8日
4歳以上1勝クラス,2000,左,雨,芝,不良,2020年3月8日
4歳以上1勝クラス,1200,左,雨,芝,不良,2020年3月8日
昇竜ステークス ,1400,左,雨,ダート,不良,2020年3月8日
トリトンステークス ,1600,左,小雨,芝,不良,2020年3月8日
伊良湖特別 ,1200,左,曇,ダート,不良,2020年3月8日
3歳未勝利,1800,左,小雨,ダート,稍重,2020年3月14日
3歳未勝利,1200,左,小雨,ダート,稍重,2020年3月14日
3歳未勝利,1900,左,雨,ダート,稍重,2020年3月14日
3歳未勝利,1200,左,雨,芝,稍重,2020年3月14日
3歳未勝利,1400,左,雨,ダート,稍重,2020年3月14日
3歳未勝利,2000,左,雨,芝,重,2020年3月14日
4歳以上1勝クラス,1200,左,小雨,ダート,稍重,2020年3月14日
4歳以上1勝クラス,1600,左,曇,芝,重,2020年3月14日
4歳以上1勝クラス,1800,左,曇,ダート,稍重,2020年3月14日
熱田特別 ,2000,左,曇,芝,重,2020年3月14日
第34回中スポ賞ファルコンS(G3),1400,左,曇,芝,重,2020年3月14日
瀬戸特別 ,1800,左,曇,ダート,稍重,2020年3月14日
3歳未勝利,1400,左,晴,ダート,稍重,2020年3月15日
3歳未勝利,1800,左,晴,ダート,稍重,2020年3月15日
3歳未勝利,1200,左,晴,ダート,稍重,2020年3月15日
3歳未勝利,1600,左,晴,芝,稍重,2020年3月15日
3歳未勝利,2000,左,晴,芝,稍重,2020年3月15日
4歳以上1勝クラス,1400,左,晴,ダート,稍重,2020年3月15日
4歳以上1勝クラス,2200,左,晴,芝,稍重,2020年3月15日
4歳以上1勝クラス,1900,左,晴,ダート,稍重,2020年3月15日
4歳以上1勝クラス,1400,左,晴,芝,良,2020年3月15日
沈丁花賞 ,1800,左,晴,ダート,良,2020年3月15日
第56回金鯱賞(G2),2000,左,晴,芝,良,2020年3月15日
賢島特別 ,1600,左,晴,芝,良,2020年3月15日
3歳未勝利,1800,左,曇,ダート,稍重,2020年3月28日
3歳未勝利,1600,左,曇,芝,稍重,2020年3月28日
3歳未勝利,1200,左,曇,ダート,稍重,2020年3月28日
3歳未勝利,1900,左,曇,ダート,稍重,2020年3月28日
4歳以上1勝クラス,1400,左,曇,ダート,稍重,2020年3月28日
4歳以上1勝クラス,2000,左,曇,芝,稍重,2020年3月28日
4歳以上1勝クラス,1800,左,曇,ダート,稍重,2020年3月28日
熊野特別 ,2200,左,曇,芝,稍重,2020年3月28日
名鉄杯 ,1400,左,曇,ダート,稍重,2020年3月28日
岡崎特別 ,1400,左,曇,芝,稍重,2020年3月28日
3歳未勝利,1400,左,雨,ダート,不良,2020年3月29日
3歳未勝利,1800,左,小雨,ダート,不良,2020年3月29日
3歳未勝利,1400,左,曇,芝,不良,2020年3月29日
3歳未勝利,2200,左,晴,芝,不良,2020年3月29日
4歳以上1勝クラス,1200,左,晴,ダート,不良,2020年3月29日
4歳以上1勝クラス,1800,左,晴,ダート,不良,2020年3月29日
4歳以上1勝クラス,1200,左,晴,芝,重,2020年3月29日
4歳以上1勝クラス,1600,左,晴,芝,重,2020年3月29日
大寒桜賞 ,2200,左,晴,芝,重,2020年3月29日
名古屋城ステークス ,1800,左,晴,ダート,不良,2020年3月29日
第50回高松宮記念(G1),1200,左,晴,芝,重,2020年3月29日
鈴鹿特別 ,1400,左,晴,ダート,不良,2020年3月29日
2歳未勝利,1400,左,晴,芝,稍重,2020年9月12日
2歳未勝利,1400,左,晴,ダート,重,2020年9月12日
2歳未勝利,2000,左,晴,芝,稍重,2020年9月12日
2歳新馬,1600,左,晴,芝,稍重,2020年9月12日
2歳新馬,1400,左,晴,芝,良,2020年9月12日
3歳以上1勝クラス,1400,左,晴,ダート,稍重,2020年9月12日
3歳以上1勝クラス,1900,左,晴,ダート,稍重,2020年9月12日
木曽川特別 ,2000,左,曇,芝,良,2020年9月12日
3歳以上1勝クラス,1200,左,晴,ダート,稍重,2020年9月12日
日進特別 ,1800,左,晴,ダート,稍重,2020年9月12日
エニフステークス(L),1400,左,晴,ダート,稍重,2020年9月12日
3歳以上1勝クラス,1600,左,晴,芝,良,2020年9月12日
2歳未勝利,1800,左,小雨,ダート,稍重,2020年9月13日
2歳未勝利,1600,左,曇,芝,良,2020年9月13日
2歳新馬,1400,左,曇,ダート,稍重,2020年9月13日
2歳新馬,2000,左,曇,芝,良,2020年9月13日
3歳以上1勝クラス,1400,左,曇,ダート,稍重,2020年9月13日
3歳以上1勝クラス,2000,左,曇,芝,良,2020年9月13日
3歳以上1勝クラス,1800,左,曇,ダート,稍重,2020年9月13日
知多特別 ,1400,左,晴,芝,良,2020年9月13日
ムーンライトハンデ ,2200,左,晴,芝,良,2020年9月13日
第34回産経賞セントウルS(G2),1200,左,晴,芝,良,2020年9月13日
3歳以上2勝クラス,1400,左,晴,ダート,稍重,2020年9月13日
2歳未勝利,1400,左,晴,ダート,良,2020年9月19日
2歳未勝利,1800,左,晴,ダート,良,2020年9月19日
2歳未勝利,1600,左,晴,芝,良,2020年9月19日
2歳新馬,1800,左,晴,ダート,良,2020年9月19日
2歳新馬,1200,左,晴,芝,良,2020年9月19日
3歳以上1勝クラス,2000,左,晴,芝,良,2020年9月19日
3歳以上1勝クラス,1800,左,晴,ダート,良,2020年9月19日
野路菊ステークス ,1600,左,晴,芝,良,2020年9月19日
大府特別 ,1200,左,晴,ダート,良,2020年9月19日
ケフェウスステークス ,2000,左,晴,芝,良,2020年9月19日
3歳以上1勝クラス,1400,左,晴,ダート,良,2020年9月19日
2歳未勝利,1200,左,曇,ダート,良,2020年9月20日
2歳未勝利,1200,左,曇,芝,良,2020年9月20日
3歳以上1勝クラス,1800,左,曇,ダート,良,2020年9月20日
2歳新馬,2000,左,晴,芝,良,2020年9月20日
3歳以上1勝クラス,1200,左,晴,ダート,良,2020年9月20日
3歳以上1勝クラス,1600,左,晴,芝,良,2020年9月20日
3歳以上1勝クラス,1900,左,晴,ダート,良,2020年9月20日
小牧特別 ,2200,左,晴,芝,良,2020年9月20日
納屋橋ステークス ,1600,左,晴,芝,良,2020年9月20日
第38回関西TVローズS(G2),2000,左,晴,芝,良,2020年9月20日
3歳以上2勝クラス,1800,左,晴,ダート,良,2020年9月20日
2歳未勝利,1400,左,晴,ダート,良,2020年9月21日
2歳未勝利,1800,左,晴,ダート,良,2020年9月21日
2歳未勝利,2000,左,晴,芝,良,2020年9月21日
2歳新馬,1200,左,晴,ダート,良,2020年9月21日
2歳新馬,1600,左,晴,芝,良,2020年9月21日
3歳以上1勝クラス,1200,左,晴,ダート,良,2020年9月21日
3歳以上1勝クラス,1800,左,晴,ダート,良,2020年9月21日
3歳以上1勝クラス,1400,左,晴,ダート,良,2020年9月21日
金山特別 ,2200,左,晴,芝,良,2020年9月21日
Mブエナビスタ ,1600,左,晴,芝,良,2020年9月21日
JRAアニバーサリー ,1800,左,晴,ダート,良,2020年9月21日
3歳以上1勝クラス,1200,左,晴,芝,良,2020年9月21日
2歳未勝利,1200,左,晴,ダート,重,2020年9月26日
2歳未勝利,1600,左,晴,芝,稍重,2020年9月26日
2歳未勝利,2000,左,曇,芝,稍重,2020年9月26日
2歳新馬,1400,左,曇,ダート,重,2020年9月26日
2歳新馬,1400,左,曇,芝,良,2020年9月26日
3歳以上1勝クラス,1800,左,曇,ダート,稍重,2020年9月26日
3歳以上1勝クラス,1400,左,曇,ダート,稍重,2020年9月26日
3歳以上1勝クラス,1400,左,曇,芝,良,2020年9月26日
ヤマボウシ賞 ,1400,左,曇,ダート,稍重,2020年9月26日
夕月特別 ,2000,左,曇,芝,良,2020年9月26日
長篠ステークス ,1200,左,晴,芝,良,2020年9月26日
3歳以上2勝クラス,1800,左,晴,ダート,稍重,2020年9月26日
2歳未勝利,1800,左,晴,ダート,稍重,2020年9月27日
2歳未勝利,1400,左,晴,芝,良,2020年9月27日
2歳新馬,1400,左,晴,芝,良,2020年9月27日
2歳新馬,2000,左,晴,芝,良,2020年9月27日
3歳以上1勝クラス,1900,左,晴,ダート,稍重,2020年9月27日
3歳以上1勝クラス,1200,左,晴,ダート,稍重,2020年9月27日
3歳以上1勝クラス,2000,左,晴,芝,良,2020年9月27日
知立特別 ,1200,左,晴,芝,良,2020年9月27日
桶狭間ステークス ,1400,左,晴,ダート,稍重,2020年9月27日
第68回神戸新聞杯(G2),2200,左,晴,芝,良,2020年9月27日
3歳以上2勝クラス,1400,左,晴,ダート,稍重,2020年9月27日
2歳未勝利,1400,左,曇,ダート,良,2020年10月3日
2歳未勝利,1600,左,曇,芝,良,2020年10月3日
3歳以上1勝クラス,1200,左,曇,ダート,良,2020年10月3日
2歳新馬,1800,左,曇,ダート,良,2020年10月3日
2歳新馬,2000,左,曇,芝,良,2020年10月3日
3歳以上1勝クラス,1800,左,曇,ダート,良,2020年10月3日
3歳以上1勝クラス,1600,左,曇,芝,良,2020年10月3日
3歳以上2勝クラス,1900,左,曇,ダート,良,2020年10月3日
ききょうステークス ,1400,左,曇,芝,良,2020年10月3日
関ケ原ステークス ,2000,左,曇,芝,良,2020年10月3日
第24回シリウスステークス(G3),1900,左,曇,ダート,良,2020年10月3日
3歳以上2勝クラス,1400,左,曇,芝,良,2020年10月3日
2歳未勝利,1800,左,曇,ダート,良,2020年10月4日
2歳未勝利,1200,左,曇,芝,良,2020年10月4日
2歳未勝利,2000,左,曇,芝,良,2020年10月4日
2歳新馬,1600,左,曇,芝,良,2020年10月4日
3歳以上1勝クラス,1800,左,曇,ダート,良,2020年10月4日
3歳以上1勝クラス,2200,左,曇,芝,良,2020年10月4日
3歳以上1勝クラス,1400,左,曇,ダート,良,2020年10月4日
長久手特別 ,2000,左,曇,芝,良,2020年10月4日
白川郷ステークス ,1900,左,曇,ダート,良,2020年10月4日
ポートアイランドS(L),1600,左,曇,芝,良,2020年10月4日
3歳以上2勝クラス,1200,左,曇,ダート,良,2020年10月4日
2歳未勝利,1800,左,晴,ダート,良,2020年12月5日
2歳未勝利,1400,左,晴,ダート,良,2020年12月5日
3歳以上1勝クラス,1900,左,晴,ダート,良,2020年12月5日
2歳未勝利,1600,左,晴,芝,良,2020年12月5日
3歳以上1勝クラス,1200,左,晴,ダート,良,2020年12月5日
3歳以上1勝クラス,1400,左,晴,芝,良,2020年12月5日
3歳以上1勝クラス,1800,左,晴,ダート,良,2020年12月5日
3歳以上1勝クラス,1400,左,晴,ダート,良,2020年12月5日
3歳以上1勝クラス,1600,左,晴,芝,良,2020年12月5日
浜名湖特別 ,1800,左,晴,ダート,良,2020年12月5日
浜松ステークス ,1200,左,晴,芝,良,2020年12月5日
栄特別 ,2000,左,晴,芝,良,2020年12月5日
2歳未勝利,1800,左,晴,ダート,良,2020年12月6日
3歳以上1勝クラス,1200,左,晴,ダート,良,2020年12月6日
3歳以上1勝クラス,1800,左,晴,ダート,良,2020年12月6日
2歳未勝利,1200,左,晴,芝,良,2020年12月6日
2歳新馬,1400,左,晴,芝,良,2020年12月6日
3歳以上1勝クラス,1800,左,晴,ダート,良,2020年12月6日
3歳以上1勝クラス,2200,左,晴,芝,良,2020年12月6日
3歳以上1勝クラス,1400,左,晴,ダート,良,2020年12月6日
こうやまき賞 ,1600,左,晴,芝,良,2020年12月6日
中京日経賞 ,1200,左,晴,芝,良,2020年12月6日
第21回チャンピオンズカップ(G1),1800,左,晴,ダート,良,2020年12月6日
鳴海特別 ,1400,左,晴,ダート,良,2020年12月6日
2歳未勝利,1200,左,晴,ダート,良,2020年12月12日
3歳以上1勝クラス,1800,左,晴,ダート,良,2020年12月12日
3歳以上1勝クラス,1200,左,晴,ダート,良,2020年12月12日
3歳以上1勝クラス,1800,左,晴,ダート,良,2020年12月12日
2歳未勝利,2000,左,曇,芝,良,2020年12月12日
3歳以上1勝クラス,1400,左,曇,ダート,良,2020年12月12日
3歳以上1勝クラス,1400,左,晴,芝,良,2020年12月12日
犬山特別 ,1900,左,晴,ダート,良,2020年12月12日
第56回中日新聞杯(G3),2000,左,晴,芝,良,2020年12月12日
豊川特別 ,1600,左,晴,芝,良,2020年12月12日
2歳未勝利,1800,左,晴,ダート,良,2020年12月13日
3歳以上1勝クラス,1400,左,晴,ダート,良,2020年12月13日
3歳以上1勝クラス,1200,左,晴,ダート,良,2020年12月13日
2歳新馬,2000,左,曇,芝,良,2020年12月13日
2歳未勝利,1600,左,曇,芝,良,2020年12月13日
3歳以上1勝クラス,1900,左,曇,ダート,良,2020年12月13日
3歳以上1勝クラス,2000,左,曇,芝,良,2020年12月13日
3歳以上1勝クラス,1800,左,曇,ダート,良,2020年12月13日
つわぶき賞 ,1400,左,曇,芝,良,2020年12月13日
飛騨ステークス ,1400,左,曇,芝,良,2020年12月13日
名古屋日刊スポーツ杯 ,2000,左,曇,芝,良,2020年12月13日
2歳未勝利,1800,左,曇,ダート,良,2020年12月19日
3歳以上1勝クラス,1800,左,曇,ダート,良,2020年12月19日
3歳以上1勝クラス,1200,左,曇,ダート,良,2020年12月19日
3歳以上1勝クラス,1800,左,晴,ダート,良,2020年12月19日
2歳未勝利,2000,左,晴,芝,良,2020年12月19日
3歳以上1勝クラス,1400,左,晴,ダート,良,2020年12月19日
3歳以上1勝クラス,2200,左,晴,芝,良,2020年12月19日
報知杯中京2歳S ,1200,左,晴,芝,良,2020年12月19日
有松特別 ,1400,左,晴,芝,良,2020年12月19日
大須特別 ,1400,左,晴,ダート,良,2020年12月19日
2歳未勝利,1400,左,晴,ダート,良,2020年12月20日
3歳以上1勝クラス,1900,左,晴,ダート,良,2020年12月20日
3歳以上1勝クラス,1800,左,晴,ダート,良,2020年12月20日
2歳未勝利,1400,左,晴,芝,良,2020年12月20日
2歳新馬,1800,左,晴,ダート,良,2020年12月20日
3歳以上1勝クラス,1400,左,晴,芝,良,2020年12月20日
3歳以上1勝クラス,2000,左,晴,芝,良,2020年12月20日
3歳以上1勝クラス,1200,左,晴,芝,良,2020年12月20日
寒椿賞 ,1400,左,晴,ダート,良,2020年12月20日
三河ステークス ,1400,左,晴,ダート,良,2020年12月20日
尾張特別 ,2200,左,晴,芝,良,2020年12月20日
3歳未勝利,1200,右,曇,ダート,稍重,2020年1月5日
3歳未勝利,1800,右,曇,ダート,稍重,2020年1月5日
3歳新馬,1400,右,曇,ダート,稍重,2020年1月5日
4歳以上1勝クラス,1800,右,曇,ダート,稍重,2020年1月5日
3歳未勝利,1600,右,曇,芝,良,2020年1月5日
4歳以上1勝クラス,1400,右,曇,ダート,稍重,2020年1月5日
4歳以上2勝クラス,1800,右,曇,ダート,稍重,2020年1月5日
福寿草特別 ,2000,右,曇,芝,良,2020年1月5日
門松ステークス ,1200,右,曇,ダート,稍重,2020年1月5日
3歳未勝利,1800,右,晴,ダート,良,2020年1月6日
3歳新馬,1800,右,晴,ダート,良,2020年1月6日
3歳未勝利,1400,右,晴,ダート,良,2020年1月6日
3歳未勝利,2000,右,晴,芝,良,2020年1月6日
3歳1勝クラス,1800,右,晴,ダート,良,2020年1月6日
4歳以上1勝クラス,2000,右,晴,芝,良,2020年1月6日
4歳以上1勝クラス,1800,右,晴,ダート,良,2020年1月6日
4歳以上2勝クラス,1200,右,曇,ダート,良,2020年1月6日
3歳未勝利,1200,右,晴,ダート,稍重,2020年1月11日
3歳未勝利,1800,右,晴,ダート,稍重,2020年1月11日
3歳未勝利,1400,右,晴,ダート,稍重,2020年1月11日
3歳1勝クラス,1200,右,晴,ダート,稍重,2020年1月11日
3歳新馬,1600,右,晴,芝,良,2020年1月11日
4歳以上1勝クラス,1800,右,晴,ダート,稍重,2020年1月11日
4歳以上1勝クラス,1900,右,晴,ダート,稍重,2020年1月11日
五条坂特別 ,1800,右,晴,ダート,稍重,2020年1月11日
淀短距離ステークス(L),1200,右,晴,芝,良,2020年1月11日
4歳以上1勝クラス,1400,右,晴,ダート,稍重,2020年1月11日
3歳未勝利,1900,右,曇,ダート,稍重,2020年1月12日
3歳未勝利,1800,右,曇,ダート,稍重,2020年1月12日
3歳未勝利,1400,右,曇,ダート,稍重,2020年1月12日
3歳新馬,1200,右,曇,ダート,稍重,2020年1月12日
3歳未勝利,1600,右,曇,芝,良,2020年1月12日
3歳新馬,2000,右,曇,芝,良,2020年1月12日
4歳以上1勝クラス,1400,右,曇,ダート,稍重,2020年1月12日
4歳以上2勝クラス,1800,右,曇,ダート,稍重,2020年1月12日
天ケ瀬特別 ,1400,右,曇,ダート,稍重,2020年1月12日
雅ステークス ,1800,右,曇,ダート,稍重,2020年1月12日
4歳以上1勝クラス,1200,右,曇,芝,良,2020年1月12日
3歳未勝利,1200,右,晴,ダート,稍重,2020年1月13日
3歳未勝利,1800,右,晴,ダート,稍重,2020年1月13日
3歳新馬,1800,右,晴,ダート,稍重,2020年1月13日
3歳1勝クラス,1400,右,晴,ダート,稍重,2020年1月13日
4歳以上1勝クラス,1200,右,晴,ダート,稍重,2020年1月13日
4歳以上1勝クラス,1800,右,晴,ダート,稍重,2020年1月13日
乙訓特別 ,1200,右,晴,芝,良,2020年1月13日
寿ステークス ,2000,右,晴,芝,良,2020年1月13日
すばるステークス(L),1400,右,晴,ダート,稍重,2020年1月13日
3歳未勝利,1200,右,晴,ダート,稍重,2020年1月18日
3歳未勝利,1800,右,晴,ダート,稍重,2020年1月18日
3歳未勝利,1400,右,晴,ダート,稍重,2020年1月18日
3歳新馬,1400,右,晴,ダート,稍重,2020年1月18日
3歳未勝利,2000,右,晴,芝,稍重,2020年1月18日
3歳1勝クラス,1800,右,晴,ダート,稍重,2020年1月18日
4歳以上1勝クラス,1200,右,晴,ダート,稍重,2020年1月18日
4歳以上2勝クラス,1900,右,晴,ダート,稍重,2020年1月18日
羅生門ステークス ,1400,右,曇,ダート,稍重,2020年1月18日
3歳未勝利,1800,右,晴,ダート,良,2020年1月19日
3歳未勝利,1800,右,晴,ダート,良,2020年1月19日
3歳未勝利,1400,右,晴,ダート,良,2020年1月19日
3歳未勝利,1600,右,晴,芝,良,2020年1月19日
4歳以上1勝クラス,1400,右,曇,ダート,良,2020年1月19日
4歳以上1勝クラス,1800,右,曇,ダート,良,2020年1月19日
白梅賞 ,1600,右,曇,芝,良,2020年1月19日
北大路特別 ,2000,右,曇,芝,良,2020年1月19日
4歳以上2勝クラス,1200,右,曇,ダート,良,2020年1月19日
3歳未勝利,1900,右,曇,ダート,重,2020年1月25日
3歳未勝利,1200,右,曇,ダート,重,2020年1月25日
3歳未勝利,1800,右,曇,ダート,重,2020年1月25日
3歳未勝利,1600,右,晴,芝,稍重,2020年1月25日
3歳新馬,1800,右,晴,ダート,重,2020年1月25日
3歳1勝クラス,1400,右,晴,ダート,重,2020年1月25日
4歳以上1勝クラス,1200,右,曇,ダート,重,2020年1月25日
蹴上特別 ,1800,右,曇,ダート,重,2020年1月25日
3歳未勝利,1800,右,曇,ダート,重,2020年1月26日
3歳未勝利,1200,右,曇,ダート,重,2020年1月26日
3歳未勝利,1800,右,曇,ダート,重,2020年1月26日
3歳未勝利,1400,右,曇,ダート,重,2020年1月26日
3歳新馬,1600,右,晴,芝,稍重,2020年1月26日
4歳以上1勝クラス,1900,右,晴,ダート,重,2020年1月26日
4歳以上1勝クラス,1800,右,晴,ダート,重,2020年1月26日
若駒ステークス(L),2000,右,晴,芝,良,2020年1月26日
第37回東海テレビ杯東海S(G2),1800,右,晴,ダート,重,2020年1月26日
4歳以上2勝クラス,1400,右,晴,ダート,重,2020年1月26日
3歳未勝利,1800,右,曇,ダート,稍重,2020年2月1日
3歳新馬,1200,右,曇,ダート,稍重,2020年2月1日
3歳未勝利,1400,右,曇,ダート,稍重,2020年2月1日
4歳以上1勝クラス,1800,右,曇,ダート,稍重,2020年2月1日
3歳未勝利,1600,右,曇,芝,良,2020年2月1日
3歳未勝利,2000,右,晴,芝,良,2020年2月1日
4歳以上1勝クラス,1200,右,晴,ダート,稍重,2020年2月1日
舞鶴ステークス ,1900,右,晴,ダート,稍重,2020年2月1日
4歳以上2勝クラス,1200,右,晴,ダート,稍重,2020年2月1日
3歳未勝利,1800,右,晴,ダート,稍重,2020年2月2日
3歳未勝利,1200,右,晴,ダート,稍重,2020年2月2日
3歳1勝クラス,1800,右,晴,ダート,稍重,2020年2月2日
3歳未勝利,1600,右,晴,芝,良,2020年2月2日
3歳新馬,2000,右,晴,芝,良,2020年2月2日
3歳1勝クラス,1200,右,晴,芝,良,2020年2月2日
4歳以上1勝クラス,1400,右,晴,ダート,良,2020年2月2日
大津特別 ,1800,右,晴,ダート,良,2020年2月2日
第25回シルクロードS(G3),1200,右,晴,芝,良,2020年2月2日
4歳以上2勝クラス,1400,右,晴,ダート,良,2020年2月2日
3歳未勝利,1900,右,晴,ダート,良,2020年2月8日
3歳未勝利,1800,右,晴,ダート,良,2020年2月8日
3歳未勝利,1400,右,晴,ダート,良,2020年2月8日
3歳新馬,1800,右,晴,ダート,良,2020年2月8日
4歳以上1勝クラス,1200,右,晴,ダート,良,2020年2月8日
稲荷特別 ,2000,右,晴,芝,良,2020年2月8日
アルデバランS ,1900,右,晴,ダート,良,2020年2月8日
4歳以上2勝クラス,1200,右,晴,芝,良,2020年2月8日
3歳未勝利,1200,右,晴,ダート,良,2020年2月9日
3歳未勝利,1800,右,晴,ダート,良,2020年2月9日
3歳1勝クラス,1200,右,晴,ダート,良,2020年2月9日
3歳新馬,1600,右,曇,芝,良,2020年2月9日
4歳以上1勝クラス,1800,右,曇,ダート,良,2020年2月9日
4歳以上2勝クラス,1900,右,曇,ダート,良,2020年2月9日
橿原ステークス ,1200,右,曇,ダート,良,2020年2月9日
山城ステークス ,1200,右,曇,芝,良,2020年2月9日
4歳以上2勝クラス,1400,右,曇,ダート,良,2020年2月9日
3歳未勝利,1200,右,曇,ダート,稍重,2020年2月15日
3歳未勝利,1800,右,曇,ダート,稍重,2020年2月15日
3歳未勝利,1400,右,曇,ダート,稍重,2020年2月15日
3歳未勝利,2000,右,曇,芝,稍重,2020年2月15日
3歳新馬,1400,右,曇,ダート,稍重,2020年2月15日
3歳1勝クラス,1800,右,曇,ダート,稍重,2020年2月15日
4歳以上1勝クラス,1900,右,曇,ダート,稍重,2020年2月15日
4歳以上2勝クラス,1800,右,曇,ダート,稍重,2020年2月15日
3歳未勝利,1800,右,雨,ダート,重,2020年2月16日
3歳未勝利,1200,右,雨,ダート,重,2020年2月16日
4歳以上1勝クラス,1800,右,小雨,ダート,重,2020年2月16日
3歳未勝利,1600,右,小雨,芝,重,2020年2月16日
4歳以上1勝クラス,1400,右,小雨,ダート,重,2020年2月16日
こぶし賞 ,1600,右,雨,芝,重,2020年2月16日
北山ステークス ,1800,右,雨,ダート,重,2020年2月16日
4歳以上2勝クラス,1200,右,雨,ダート,重,2020年2月16日
3歳未勝利,1800,右,曇,ダート,稍重,2020年2月22日
3歳未勝利,1200,右,小雨,ダート,稍重,2020年2月22日
3歳新馬,1800,右,小雨,ダート,稍重,2020年2月22日
3歳未勝利,1600,右,雨,芝,稍重,2020年2月22日
3歳1勝クラス,1400,右,雨,ダート,重,2020年2月22日
4歳以上1勝クラス,1200,右,雨,ダート,不良,2020年2月22日
河原町ステークス ,1400,右,曇,ダート,不良,2020年2月22日
4歳以上2勝クラス,1800,右,曇,ダート,不良,2020年2月22日
3歳未勝利,1800,右,晴,ダート,重,2020年2月23日
3歳未勝利,1800,右,晴,ダート,重,2020年2月23日
3歳未勝利,1400,右,晴,ダート,重,2020年2月23日
4歳以上1勝クラス,1800,右,晴,ダート,重,2020年2月23日
4歳以上1勝クラス,1400,右,曇,ダート,重,2020年2月23日
大和ステークス ,1200,右,晴,ダート,重,2020年2月23日
4歳以上2勝クラス,1400,右,晴,ダート,重,2020年2月23日
3歳未勝利,1800,右,晴,ダート,良,2020年4月25日
3歳未勝利,1400,右,晴,ダート,良,2020年4月25日
3歳未勝利,1900,右,晴,ダート,良,2020年4月25日
3歳未勝利,1600,右,晴,芝,良,2020年4月25日
3歳未勝利,2000,右,晴,芝,良,2020年4月25日
3歳1勝クラス,1200,右,晴,ダート,良,2020年4月25日
4歳以上1勝クラス,1200,右,晴,ダート,良,2020年4月25日
4歳以上2勝クラス,1800,右,晴,ダート,良,2020年4月25日
3歳未勝利,1200,右,晴,ダート,良,2020年4月26日
3歳未勝利,1800,右,晴,ダート,良,2020年4月26日
3歳未勝利,2000,右,晴,芝,良,2020年4月26日
3歳未勝利,1200,右,晴,芝,良,2020年4月26日
3歳1勝クラス,1800,右,晴,ダート,良,2020年4月26日
4歳以上1勝クラス,1800,右,曇,ダート,良,2020年4月26日
桃山ステークス ,1900,右,曇,ダート,良,2020年4月26日
4歳以上2勝クラス,1400,右,曇,ダート,良,2020年4月26日
